date,country,cliques,impressoes,ctr,posicao
2026-06-06,usa,1,166,0.006024096385542169,9.066265060240964
2026-06-07,gbr,1,6,0.16666666666666666,11.5
2026-06-08,arg,1,11,0.09090909090909091,11.181818181818182
2026-06-09,hkg,1,7,0.14285714285714285,5.142857142857143
2026-06-10,nor,1,2,0.5,6.0
2026-06-10,usa,1,288,0.003472222222222222,7.170138888888889
2026-06-11,esp,1,7,0.14285714285714285,10.571428571428571
2026-06-11,sgp,1,1,1.0,1.0
2026-06-13,idn,1,13,0.07692307692307693,22.23076923076923
2026-06-15,usa,1,336,0.002976190476190476,7.467261904761905
2026-06-16,usa,1,383,0.0026109660574412533,6.8877284595300265
2026-06-17,prt,1,15,0.06666666666666667,7.266666666666667
2026-06-18,esp,1,15,0.06666666666666667,11.4
2026-06-18,nld,1,10,0.1,5.9
2026-06-19,moz,1,6,0.16666666666666666,16.5
2026-06-19,pry,1,2,0.5,5.5
2026-06-19,usa,1,260,0.0038461538461538464,7.915384615384616
2026-06-22,col,1,3,0.3333333333333333,4.666666666666666
2026-06-22,deu,1,9,0.1111111111111111,4.555555555555555
2026-06-22,fra,1,6,0.16666666666666666,7.166666666666667
2026-06-23,chl,1,8,0.125,11.0
2026-06-23,prt,1,21,0.047619047619047616,10.666666666666666
2026-06-23,ury,1,1,1.0,4.0
2026-06-23,usa,1,235,0.00425531914893617,7.787234042553192
2026-06-24,grc,1,1,1.0,1.0
2026-06-25,chn,1,4,0.25,8.25
2026-06-25,deu,1,6,0.16666666666666666,18.5
2026-06-26,ind,1,9,0.1111111111111111,23.22222222222222
2026-06-26,usa,1,143,0.006993006993006993,10.307692307692308
2026-06-29,ita,1,13,0.07692307692307693,16.923076923076923
2026-07-01,gbr,1,7,0.14285714285714285,4.857142857142858
2026-07-01,usa,1,202,0.0049504950495049506,7.287128712871287
2026-07-02,ita,1,15,0.06666666666666667,12.2
2026-07-02,nzl,1,2,0.5,6.0
2026-07-03,fra,1,18,0.05555555555555555,6.833333333333333
2026-07-03,usa,1,239,0.0041841004184100415,5.702928870292887
2026-07-04,usa,1,138,0.007246376811594203,8.5
2026-07-07,usa,1,167,0.005988023952095809,7.5568862275449105
2026-07-08,usa,1,143,0.006993006993006993,8.615384615384615
2026-07-09,ita,1,2,0.5,3.0
2026-07-10,arg,1,9,0.1111111111111111,5.222222222222222
2026-07-10,ind,1,12,0.08333333333333333,16.666666666666664
2026-07-14,che,1,7,0.14285714285714285,8.142857142857142
2026-07-15,fra,1,8,0.125,5.625
2026-07-15,usa,1,74,0.013513513513513514,9.527027027027026
2026-07-16,are,1,2,0.5,6.5
2026-07-16,can,1,5,0.2,8.0
2026-07-16,fra,1,6,0.16666666666666666,5.833333333333333
2026-07-19,irn,1,2,0.5,9.0
2026-07-20,ita,1,3,0.3333333333333333,10.0
2026-07-21,usa,1,70,0.014285714285714285,7.185714285714286
2026-07-22,irl,1,1,1.0,1.0
2026-07-23,gbr,1,8,0.125,29.875
2026-07-24,ken,1,1,1.0,36.0
2026-07-24,usa,1,93,0.010752688172043012,7.67741935483871
2026-07-24,zmb,1,1,1.0,1.0
2026-07-26,can,1,2,0.5,2.5
2026-07-28,nld,1,2,0.5,1.0
2026-07-28,prt,1,15,0.06666666666666667,7.6
2026-07-29,ita,1,3,0.3333333333333333,3.6666666666666665
2026-07-30,arg,1,9,0.1111111111111111,14.333333333333334
2026-07-31,usa,1,151,0.006622516556291391,7.966887417218543
2026-08-01,ind,1,17,0.058823529411764705,29.705882352941178
2026-08-01,prt,1,23,0.043478260869565216,10.956521739130435
2026-08-02,lux,1,1,1.0,1.0
2026-08-02,usa,1,121,0.008264462809917356,8.049586776859504
2026-08-03,aut,1,1,1.0,1.0
2026-08-03,fra,1,2,0.5,8.0
2026-08-03,irl,1,1,1.0,1.0
2026-08-04,fra,1,3,0.3333333333333333,2.333333333333333
2026-08-04,prt,1,18,0.05555555555555555,7.944444444444445
2026-08-04,usa,1,68,0.014705882352941176,8.764705882352942
2026-08-04,vnm,1,2,0.5,6.5
2026-08-07,esp,1,5,0.2,12.4
2026-08-07,guy,1,1,1.0,2.0
2026-08-07,irl,1,2,0.5,7.0
2026-08-09,deu,1,7,0.14285714285714285,8.714285714285715
2026-08-10,ita,1,8,0.125,9.75
2026-08-11,arg,1,5,0.2,10.6
2026-08-11,nld,1,4,0.25,5.75
2026-08-13,arg,1,9,0.1111111111111111,11.11111111111111
2026-08-15,fra,1,2,0.5,5.0
2026-08-15,usa,1,93,0.010752688172043012,8.032258064516128
2026-08-17,arg,1,6,0.16666666666666666,9.333333333333334
2026-08-17,gbr,1,6,0.16666666666666666,22.0
2026-08-17,irl,1,1,1.0,7.0
2026-08-17,ita,1,8,0.125,24.625
2026-08-18,pak,1,2,0.5,3.5
2026-08-20,deu,1,2,0.5,5.5
2026-08-21,gib,1,1,1.0,6.0
2026-08-22,deu,1,4,0.25,6.0
2026-08-22,esp,1,11,0.09090909090909091,6.181818181818182
2026-08-23,usa,1,44,0.022727272727272728,7.2727272727272725
2026-08-24,esp,1,9,0.1111111111111111,7.555555555555555
2026-08-25,ind,1,17,0.058823529411764705,43.23529411764706
2026-08-25,mlt,1,1,1.0,1.0
2026-08-27,kor,1,11,0.09090909090909091,16.090909090909093
2026-08-27,usa,1,108,0.009259259259259259,9.444444444444445
2026-08-28,arg,1,11,0.09090909090909091,16.81818181818182
2026-08-29,arg,1,7,0.14285714285714285,9.142857142857142
2026-08-29,chn,1,1,1.0,1.0
2026-08-30,ita,1,6,0.16666666666666666,6.833333333333333
2026-08-30,kor,1,6,0.16666666666666666,9.0
2026-08-30,tun,1,1,1.0,1.0
2026-08-30,usa,1,64,0.015625,8.125
2026-08-31,sgp,1,3,0.3333333333333333,2.666666666666667
2026-08-31,usa,1,114,0.008771929824561403,6.105263157894737
2026-09-01,bol,1,2,0.5,4.5
2026-09-01,gbr,1,7,0.14285714285714285,14.142857142857142
2026-09-01,irl,1,1,1.0,1.0
2026-09-01,mac,1,2,0.5,5.5
2026-09-01,prt,1,10,0.1,9.4
2026-09-01,usa,1,123,0.008130081300813009,7.032520325203252
2026-09-02,mco,1,3,0.3333333333333333,2.0
2026-09-07,chl,1,2,0.5,3.5
2026-09-08,ind,1,18,0.05555555555555555,43.111111111111114
2026-09-09,col,1,1,1.0,1.0
2026-09-12,tun,1,4,0.25,7.75
2026-09-14,deu,1,8,0.125,7.5
2026-09-14,usa,1,91,0.01098901098901099,6.78021978021978
2026-09-15,can,1,6,0.16666666666666666,13.333333333333334
2026-09-16,bel,1,3,0.3333333333333333,4.333333333333334
2026-09-18,gbr,1,5,0.2,6.0
2026-09-18,ita,1,6,0.16666666666666666,11.0
2026-09-18,usa,1,102,0.00980392156862745,6.431372549019608
2026-09-19,prt,1,8,0.125,16.5
2026-09-20,chl,1,7,0.14285714285714285,12.714285714285714
2026-09-21,deu,1,9,0.1111111111111111,3.2222222222222223
2026-09-22,usa,1,49,0.02040816326530612,10.387755102040817
2025-06-02,ago,0,1,0.0,6.0
2025-06-02,alb,0,1,0.0,9.0
2025-06-02,arm,0,1,0.0,42.0
2025-06-02,aus,0,7,0.0,20.285714285714285
2025-06-02,aut,0,1,0.0,15.0
2025-06-02,bdi,0,1,0.0,43.0
2025-06-02,bel,0,2,0.0,40.0
2025-06-02,bgd,0,7,0.0,20.285714285714285
2025-06-02,blr,0,1,0.0,11.0
2025-06-02,bol,0,1,0.0,2.0
2025-06-02,brb,0,1,0.0,4.0
2025-06-02,can,0,14,0.0,47.07142857142857
2025-06-02,che,0,3,0.0,19.0
2025-06-02,chl,0,5,0.0,33.0
2025-06-02,chn,0,1,0.0,10.0
2025-06-02,cmr,0,1,0.0,11.0
2025-06-02,col,0,3,0.0,15.333333333333334
2025-06-02,cri,0,1,0.0,11.0
2025-06-02,cym,0,1,0.0,26.0
2025-06-02,cyp,0,1,0.0,37.0
2025-06-02,cze,0,1,0.0,60.0
2025-06-02,deu,0,9,0.0,38.22222222222222
2025-06-02,dnk,0,1,0.0,26.0
2025-06-02,dom,0,2,0.0,23.0
2025-06-02,dza,0,8,0.0,12.5
2025-06-02,ecu,0,5,0.0,22.4
2025-06-02,egy,0,2,0.0,49.0
2025-06-02,esp,0,10,0.0,31.3
2025-06-02,eth,0,2,0.0,11.5
2025-06-02,fin,0,2,0.0,31.0
2025-06-02,fra,0,3,0.0,17.333333333333332
2025-06-02,gbr,0,46,0.0,40.80434782608695
2025-06-02,grc,0,3,0.0,20.0
2025-06-02,grd,0,1,0.0,31.0
2025-06-02,gtm,0,1,0.0,12.0
2025-06-02,hkg,0,1,0.0,6.0
2025-06-02,hun,0,1,0.0,85.0
2025-06-02,idn,0,13,0.0,19.076923076923077
2025-06-02,ind,0,50,0.0,30.04
2025-06-02,irl,0,3,0.0,37.666666666666664
2025-06-02,irq,0,2,0.0,13.0
2025-06-02,isr,0,4,0.0,61.75
2025-06-02,ita,0,22,0.0,31.045454545454547
2025-06-02,jam,0,2,0.0,28.0
2025-06-02,jor,0,4,0.0,35.25
2025-06-02,jpn,0,4,0.0,17.75
2025-06-02,kaz,0,1,0.0,78.0
2025-06-02,kor,0,22,0.0,34.59090909090909
2025-06-02,kwt,0,1,0.0,27.0
2025-06-02,ltu,0,1,0.0,6.0
2025-06-02,mar,0,2,0.0,41.0
2025-06-02,mda,0,5,0.0,38.0
2025-06-02,mex,0,8,0.0,39.0
2025-06-02,mkd,0,2,0.0,7.0
2025-06-02,moz,0,3,0.0,6.333333333333333
2025-06-02,mys,0,4,0.0,20.75
2025-06-02,nic,0,1,0.0,54.0
2025-06-02,nld,0,3,0.0,38.666666666666664
2025-06-02,nzl,0,1,0.0,9.0
2025-06-02,omn,0,1,0.0,33.0
2025-06-02,pak,0,8,0.0,26.0
2025-06-02,per,0,2,0.0,49.0
2025-06-02,phl,0,19,0.0,24.63157894736842
2025-06-02,pol,0,1,0.0,56.0
2025-06-02,prt,0,11,0.0,8.454545454545453
2025-06-02,pry,0,4,0.0,28.5
2025-06-02,pse,0,2,0.0,36.5
2025-06-02,rou,0,4,0.0,25.25
2025-06-02,rus,0,29,0.0,45.41379310344828
2025-06-02,sgp,0,6,0.0,57.333333333333336
2025-06-02,slv,0,1,0.0,12.0
2025-06-02,srb,0,1,0.0,5.0
2025-06-02,svk,0,1,0.0,46.0
2025-06-02,swe,0,1,0.0,12.0
2025-06-02,tha,0,2,0.0,9.5
2025-06-02,tto,0,1,0.0,101.0
2025-06-02,tun,0,1,0.0,10.0
2025-06-02,tur,0,6,0.0,65.5
2025-06-02,twn,0,3,0.0,27.0
2025-06-02,ukr,0,5,0.0,16.4
2025-06-02,ury,0,2,0.0,24.0
2025-06-02,uzb,0,1,0.0,97.0
2025-06-02,ven,0,1,0.0,8.0
2025-06-02,vnm,0,21,0.0,31.142857142857142
2025-06-02,zaf,0,4,0.0,65.75
2025-06-02,zzz,0,3,0.0,50.666666666666664
2025-06-03,ago,0,3,0.0,20.666666666666668
2025-06-03,arg,0,10,0.0,17.9
2025-06-03,aus,0,8,0.0,35.5
2025-06-03,aut,0,1,0.0,2.0
2025-06-03,aze,0,1,0.0,32.0
2025-06-03,bel,0,4,0.0,36.75
2025-06-03,bgd,0,2,0.0,13.5
2025-06-03,bgr,0,1,0.0,14.0
2025-06-03,blz,0,1,0.0,24.0
2025-06-03,bmu,0,1,0.0,78.0
2025-06-03,brb,0,1,0.0,33.0
2025-06-03,can,0,25,0.0,16.32
2025-06-03,che,0,3,0.0,5.333333333333333
2025-06-03,chl,0,3,0.0,9.666666666666666
2025-06-03,civ,0,2,0.0,39.5
2025-06-03,col,0,2,0.0,36.0
2025-06-03,cri,0,1,0.0,4.0
2025-06-03,deu,0,6,0.0,20.333333333333332
2025-06-03,dnk,0,1,0.0,1.0
2025-06-03,ecu,0,8,0.0,17.125
2025-06-03,esp,0,8,0.0,31.25
2025-06-03,est,0,1,0.0,45.0
2025-06-03,fra,0,8,0.0,30.875
2025-06-03,gbr,0,47,0.0,42.276595744680854
2025-06-03,gmb,0,1,0.0,52.0
2025-06-03,guy,0,1,0.0,9.0
2025-06-03,hkg,0,1,0.0,7.0
2025-06-03,hrv,0,2,0.0,40.5
2025-06-03,idn,0,5,0.0,28.8
2025-06-03,ind,0,38,0.0,30.289473684210527
2025-06-03,irl,0,5,0.0,4.0
2025-06-03,irn,0,1,0.0,5.0
2025-06-03,irq,0,1,0.0,31.0
2025-06-03,isr,0,2,0.0,10.5
2025-06-03,ita,0,12,0.0,15.333333333333334
2025-06-03,jor,0,2,0.0,30.5
2025-06-03,jpn,0,2,0.0,18.5
2025-06-03,kor,0,17,0.0,25.11764705882353
2025-06-03,ltu,0,1,0.0,72.0
2025-06-03,lux,0,1,0.0,7.0
2025-06-03,mar,0,1,0.0,5.0
2025-06-03,mda,0,1,0.0,5.0
2025-06-03,mex,0,10,0.0,31.5
2025-06-03,moz,0,1,0.0,7.0
2025-06-03,mys,0,4,0.0,15.75
2025-06-03,nga,0,2,0.0,32.5
2025-06-03,nld,0,3,0.0,24.666666666666668
2025-06-03,nor,0,1,0.0,12.0
2025-06-03,npl,0,1,0.0,9.0
2025-06-03,nzl,0,1,0.0,7.0
2025-06-03,pak,0,3,0.0,24.666666666666668
2025-06-03,pan,0,1,0.0,20.0
2025-06-03,per,0,4,0.0,30.5
2025-06-03,phl,0,7,0.0,34.142857142857146
2025-06-03,pol,0,1,0.0,65.0
2025-06-03,pri,0,1,0.0,48.0
2025-06-03,prt,0,11,0.0,6.545454545454546
2025-06-03,pry,0,2,0.0,45.0
2025-06-03,rou,0,1,0.0,34.0
2025-06-03,rus,0,15,0.0,26.8
2025-06-03,sgp,0,1,0.0,7.0
2025-06-03,sur,0,2,0.0,31.5
2025-06-03,swe,0,1,0.0,8.0
2025-06-03,tca,0,1,0.0,78.0
2025-06-03,tha,0,2,0.0,33.0
2025-06-03,tto,0,1,0.0,40.0
2025-06-03,tun,0,2,0.0,26.5
2025-06-03,tur,0,4,0.0,35.0
2025-06-03,twn,0,2,0.0,15.5
2025-06-03,ukr,0,4,0.0,22.5
2025-06-03,ury,0,1,0.0,5.0
2025-06-03,uzb,0,1,0.0,48.0
2025-06-03,ven,0,1,0.0,55.0
2025-06-03,vnm,0,11,0.0,44.72727272727273
2025-06-03,zaf,0,3,0.0,18.0
2025-06-03,zzz,0,2,0.0,16.5
2025-06-04,ago,0,2,0.0,21.0
2025-06-04,are,0,1,0.0,4.0
2025-06-04,arg,0,10,0.0,37.1
2025-06-04,aus,0,5,0.0,22.4
2025-06-04,aut,0,1,0.0,10.0
2025-06-04,aze,0,1,0.0,101.0
2025-06-04,bes,0,1,0.0,5.0
2025-06-04,bgd,0,4,0.0,38.5
2025-06-04,bgr,0,2,0.0,32.5
2025-06-04,bhs,0,1,0.0,54.0
2025-06-04,brb,0,1,0.0,41.0
2025-06-04,can,0,26,0.0,22.653846153846153
2025-06-04,chl,0,5,0.0,24.6
2025-06-04,col,0,2,0.0,15.5
2025-06-04,cri,0,1,0.0,76.0
2025-06-04,cuw,0,1,0.0,9.0
2025-06-04,cym,0,2,0.0,18.0
2025-06-04,cze,0,1,0.0,46.0
2025-06-04,deu,0,7,0.0,27.428571428571427
2025-06-04,dom,0,2,0.0,36.5
2025-06-04,ecu,0,7,0.0,43.42857142857143
2025-06-04,egy,0,3,0.0,41.666666666666664
2025-06-04,esp,0,3,0.0,27.666666666666668
2025-06-04,fra,0,8,0.0,12.0
2025-06-04,gbr,0,21,0.0,33.04761904761905
2025-06-04,gtm,0,1,0.0,7.0
2025-06-04,guy,0,1,0.0,37.0
2025-06-04,hun,0,1,0.0,48.0
2025-06-04,idn,0,1,0.0,4.0
2025-06-04,ind,0,40,0.0,28.525
2025-06-04,irn,0,1,0.0,5.0
2025-06-04,irq,0,5,0.0,28.2
2025-06-04,ita,0,7,0.0,28.0
2025-06-04,jor,0,1,0.0,65.0
2025-06-04,jpn,0,1,0.0,9.0
2025-06-04,kaz,0,2,0.0,42.0
2025-06-04,ken,0,1,0.0,6.0
2025-06-04,kgz,0,1,0.0,6.0
2025-06-04,kor,0,17,0.0,36.588235294117645
2025-06-04,ltu,0,1,0.0,6.0
2025-06-04,lux,0,2,0.0,6.5
2025-06-04,mar,0,2,0.0,39.5
2025-06-04,mda,0,1,0.0,36.0
2025-06-04,mex,0,11,0.0,18.363636363636363
2025-06-04,moz,0,3,0.0,7.333333333333333
2025-06-04,mys,0,1,0.0,4.0
2025-06-04,nld,0,4,0.0,39.75
2025-06-04,nzl,0,1,0.0,33.0
2025-06-04,pak,0,5,0.0,21.8
2025-06-04,pan,0,1,0.0,1.0
2025-06-04,per,0,2,0.0,41.0
2025-06-04,phl,0,8,0.0,22.125
2025-06-04,pol,0,5,0.0,8.2
2025-06-04,prt,0,14,0.0,12.214285714285714
2025-06-04,rou,0,2,0.0,48.0
2025-06-04,rus,0,11,0.0,27.0
2025-06-04,sau,0,3,0.0,41.333333333333336
2025-06-04,sgp,0,3,0.0,26.0
2025-06-04,srb,0,1,0.0,2.0
2025-06-04,sur,0,1,0.0,32.0
2025-06-04,svk,0,1,0.0,11.0
2025-06-04,tha,0,2,0.0,29.0
2025-06-04,tto,0,2,0.0,15.5
2025-06-04,tun,0,3,0.0,19.0
2025-06-04,twn,0,6,0.0,23.166666666666668
2025-06-04,ukr,0,2,0.0,40.5
2025-06-04,ury,0,3,0.0,5.666666666666667
2025-06-04,usa,0,364,0.0,21.903846153846153
2025-06-04,ven,0,2,0.0,47.5
2025-06-04,vnm,0,9,0.0,49.0
2025-06-04,zaf,0,7,0.0,21.571428571428573
2025-06-04,zzz,0,3,0.0,45.0
2025-06-05,ago,0,7,0.0,6.714285714285714
2025-06-05,are,0,1,0.0,9.0
2025-06-05,arg,0,10,0.0,25.9
2025-06-05,aus,0,7,0.0,13.714285714285714
2025-06-05,aze,0,1,0.0,26.0
2025-06-05,bel,0,2,0.0,18.0
2025-06-05,bfa,0,1,0.0,38.0
2025-06-05,bgd,0,2,0.0,27.0
2025-06-05,bgr,0,4,0.0,17.0
2025-06-05,bhs,0,1,0.0,73.0
2025-06-05,blr,0,1,0.0,10.0
2025-06-05,blz,0,2,0.0,9.0
2025-06-05,can,0,23,0.0,17.695652173913043
2025-06-05,che,0,1,0.0,65.0
2025-06-05,chl,0,7,0.0,21.857142857142858
2025-06-05,col,0,3,0.0,13.0
2025-06-05,cze,0,2,0.0,48.0
2025-06-05,deu,0,10,0.0,37.1
2025-06-05,dom,0,1,0.0,40.0
2025-06-05,dza,0,4,0.0,5.25
2025-06-05,ecu,0,4,0.0,35.0
2025-06-05,egy,0,3,0.0,21.666666666666668
2025-06-05,esp,0,6,0.0,35.0
2025-06-05,fin,0,3,0.0,21.666666666666668
2025-06-05,fra,0,5,0.0,15.2
2025-06-05,gab,0,1,0.0,98.0
2025-06-05,gbr,0,49,0.0,37.12244897959184
2025-06-05,gha,0,1,0.0,25.0
2025-06-05,glp,0,1,0.0,88.0
2025-06-05,grc,0,4,0.0,15.5
2025-06-05,guy,0,1,0.0,22.0
2025-06-05,idn,0,5,0.0,26.8
2025-06-05,ind,0,28,0.0,31.428571428571427
2025-06-05,irl,0,3,0.0,8.0
2025-06-05,irn,0,1,0.0,4.0
2025-06-05,irq,0,1,0.0,4.0
2025-06-05,isr,0,2,0.0,27.5
2025-06-05,ita,0,8,0.0,30.625
2025-06-05,jam,0,1,0.0,24.0
2025-06-05,jor,0,1,0.0,1.0
2025-06-05,jpn,0,4,0.0,10.25
2025-06-05,kaz,0,2,0.0,22.5
2025-06-05,ken,0,1,0.0,5.0
2025-06-05,kor,0,15,0.0,37.4
2025-06-05,kwt,0,3,0.0,23.0
2025-06-05,lka,0,2,0.0,1.5
2025-06-05,lva,0,1,0.0,10.0
2025-06-05,mar,0,3,0.0,35.0
2025-06-05,mda,0,2,0.0,43.5
2025-06-05,mex,0,13,0.0,21.692307692307693
2025-06-05,mys,0,1,0.0,20.0
2025-06-05,nic,0,1,0.0,7.0
2025-06-05,nld,0,8,0.0,25.875
2025-06-05,nzl,0,1,0.0,3.0
2025-06-05,omn,0,1,0.0,12.0
2025-06-05,pak,0,3,0.0,14.666666666666666
2025-06-05,per,0,3,0.0,13.333333333333334
2025-06-05,phl,0,8,0.0,14.875
2025-06-05,pol,0,2,0.0,12.5
2025-06-05,pri,0,1,0.0,57.0
2025-06-05,prt,0,12,0.0,11.916666666666666
2025-06-05,pry,0,1,0.0,3.0
2025-06-05,reu,0,1,0.0,10.0
2025-06-05,rou,0,1,0.0,16.0
2025-06-05,rus,0,14,0.0,33.142857142857146
2025-06-05,sau,0,5,0.0,15.0
2025-06-05,sen,0,1,0.0,1.0
2025-06-05,srb,0,2,0.0,36.5
2025-06-05,svn,0,1,0.0,11.0
2025-06-05,swe,0,1,0.0,13.0
2025-06-05,tha,0,4,0.0,15.75
2025-06-05,tto,0,3,0.0,24.0
2025-06-05,tur,0,12,0.0,29.583333333333332
2025-06-05,twn,0,1,0.0,23.0
2025-06-05,ury,0,3,0.0,23.666666666666668
2025-06-05,usa,0,297,0.0,18.346801346801346
2025-06-05,ven,0,6,0.0,42.833333333333336
2025-06-05,vir,0,1,0.0,2.0
2025-06-05,vnm,0,18,0.0,30.666666666666668
2025-06-05,zaf,0,2,0.0,27.5
2025-06-06,ago,0,4,0.0,5.5
2025-06-06,alb,0,2,0.0,11.5
2025-06-06,are,0,3,0.0,11.666666666666666
2025-06-06,arg,0,14,0.0,34.857142857142854
2025-06-06,aus,0,3,0.0,18.0
2025-06-06,aze,0,1,0.0,1.0
2025-06-06,bel,0,2,0.0,13.0
2025-06-06,ben,0,1,0.0,1.0
2025-06-06,bgd,0,5,0.0,38.2
2025-06-06,bgr,0,1,0.0,93.0
2025-06-06,bhs,0,1,0.0,28.0
2025-06-06,bih,0,3,0.0,15.333333333333334
2025-06-06,blr,0,4,0.0,52.25
2025-06-06,bol,0,1,0.0,2.0
2025-06-06,brb,0,4,0.0,45.75
2025-06-06,can,0,44,0.0,25.727272727272727
2025-06-06,che,0,5,0.0,29.6
2025-06-06,chl,0,7,0.0,18.571428571428573
2025-06-06,chn,0,2,0.0,34.5
2025-06-06,civ,0,1,0.0,45.0
2025-06-06,col,0,16,0.0,49.3125
2025-06-06,cri,0,2,0.0,41.5
2025-06-06,cyp,0,1,0.0,47.0
2025-06-06,cze,0,3,0.0,47.333333333333336
2025-06-06,deu,0,18,0.0,31.333333333333332
2025-06-06,dom,0,6,0.0,25.166666666666668
2025-06-06,dza,0,5,0.0,34.0
2025-06-06,ecu,0,8,0.0,32.875
2025-06-06,egy,0,5,0.0,19.0
2025-06-06,esh,0,1,0.0,11.0
2025-06-06,esp,0,6,0.0,32.83333333333333
2025-06-06,fra,0,17,0.0,29.88235294117647
2025-06-06,gab,0,1,0.0,82.0
2025-06-06,gbr,0,46,0.0,33.04347826086956
2025-06-06,grc,0,3,0.0,28.666666666666668
2025-06-06,gtm,0,1,0.0,7.0
2025-06-06,hkg,0,1,0.0,29.0
2025-06-06,hnd,0,3,0.0,37.0
2025-06-06,hrv,0,1,0.0,31.0
2025-06-06,hun,0,3,0.0,50.0
2025-06-06,idn,0,8,0.0,32.125
2025-06-06,ind,0,63,0.0,39.15873015873016
2025-06-06,irl,0,7,0.0,17.285714285714285
2025-06-06,irn,0,2,0.0,50.5
2025-06-06,irq,0,6,0.0,54.166666666666664
2025-06-06,isl,0,1,0.0,26.0
2025-06-06,isr,0,4,0.0,36.0
2025-06-06,ita,0,13,0.0,26.0
2025-06-06,jam,0,1,0.0,5.0
2025-06-06,jor,0,1,0.0,62.0
2025-06-06,jpn,0,7,0.0,36.714285714285715
2025-06-06,kaz,0,2,0.0,22.5
2025-06-06,ken,0,4,0.0,43.0
2025-06-06,kgz,0,1,0.0,18.0
2025-06-06,khm,0,1,0.0,41.0
2025-06-06,kor,0,24,0.0,37.125
2025-06-06,lbn,0,1,0.0,4.0
2025-06-06,lby,0,1,0.0,3.0
2025-06-06,lka,0,1,0.0,47.0
2025-06-06,ltu,0,2,0.0,24.5
2025-06-06,lva,0,1,0.0,101.0
2025-06-06,mar,0,3,0.0,49.333333333333336
2025-06-06,mda,0,3,0.0,53.666666666666664
2025-06-06,mex,0,27,0.0,31.51851851851852
2025-06-06,mlt,0,1,0.0,79.0
2025-06-06,moz,0,1,0.0,4.0
2025-06-06,mys,0,8,0.0,38.125
2025-06-06,nga,0,3,0.0,31.0
2025-06-06,nld,0,9,0.0,33.333333333333336
2025-06-06,npl,0,2,0.0,69.0
2025-06-06,nzl,0,2,0.0,39.0
2025-06-06,pak,0,3,0.0,69.33333333333333
2025-06-06,per,0,7,0.0,23.428571428571427
2025-06-06,phl,0,11,0.0,27.181818181818183
2025-06-06,pol,0,8,0.0,39.625
2025-06-06,pri,0,1,0.0,60.0
2025-06-06,prt,0,16,0.0,18.75
2025-06-06,pry,0,6,0.0,43.833333333333336
2025-06-06,reu,0,1,0.0,10.0
2025-06-06,rou,0,2,0.0,48.0
2025-06-06,rus,0,55,0.0,44.56363636363636
2025-06-06,sau,0,7,0.0,20.857142857142858
2025-06-06,sgp,0,4,0.0,53.0
2025-06-06,swe,0,5,0.0,16.8
2025-06-06,syr,0,2,0.0,18.5
2025-06-06,tha,0,10,0.0,42.3
2025-06-06,tto,0,1,0.0,10.0
2025-06-06,tun,0,3,0.0,75.33333333333333
2025-06-06,tur,0,10,0.0,51.3
2025-06-06,twn,0,5,0.0,26.0
2025-06-06,ukr,0,18,0.0,40.888888888888886
2025-06-06,ury,0,4,0.0,19.75
2025-06-06,usa,0,439,0.0,29.815489749430522
2025-06-06,uzb,0,3,0.0,53.0
2025-06-06,ven,0,2,0.0,45.5
2025-06-06,vnm,0,32,0.0,37.40625
2025-06-06,zaf,0,9,0.0,59.333333333333336
2025-06-06,zzz,0,7,0.0,23.0
2025-06-07,ago,0,1,0.0,10.0
2025-06-07,are,0,4,0.0,15.75
2025-06-07,arg,0,10,0.0,33.2
2025-06-07,aus,0,5,0.0,25.2
2025-06-07,aut,0,1,0.0,57.0
2025-06-07,aze,0,2,0.0,41.0
2025-06-07,bel,0,2,0.0,21.0
2025-06-07,ben,0,1,0.0,78.0
2025-06-07,bgd,0,3,0.0,53.333333333333336
2025-06-07,bhr,0,1,0.0,53.0
2025-06-07,bhs,0,1,0.0,7.0
2025-06-07,blr,0,6,0.0,48.5
2025-06-07,blz,0,1,0.0,1.0
2025-06-07,brb,0,3,0.0,39.333333333333336
2025-06-07,can,0,29,0.0,26.862068965517242
2025-06-07,che,0,3,0.0,16.333333333333336
2025-06-07,chl,0,4,0.0,20.0
2025-06-07,col,0,5,0.0,29.2
2025-06-07,cpv,0,2,0.0,12.0
2025-06-07,cri,0,1,0.0,12.0
2025-06-07,cyp,0,2,0.0,29.5
2025-06-07,cze,0,3,0.0,35.0
2025-06-07,dma,0,1,0.0,98.0
2025-06-07,dom,0,2,0.0,17.5
2025-06-07,dza,0,2,0.0,45.0
2025-06-07,ecu,0,9,0.0,35.666666666666664
2025-06-07,egy,0,5,0.0,43.6
2025-06-07,esp,0,9,0.0,42.0
2025-06-07,fin,0,1,0.0,9.0
2025-06-07,gab,0,1,0.0,68.0
2025-06-07,gbr,0,37,0.0,43.32432432432432
2025-06-07,geo,0,3,0.0,32.66666666666667
2025-06-07,grc,0,4,0.0,25.75
2025-06-07,guy,0,1,0.0,81.0
2025-06-07,hnd,0,1,0.0,68.0
2025-06-07,idn,0,11,0.0,22.818181818181817
2025-06-07,ind,0,37,0.0,42.486486486486484
2025-06-07,irl,0,4,0.0,50.25
2025-06-07,irn,0,1,0.0,63.0
2025-06-07,irq,0,1,0.0,3.0
2025-06-07,isr,0,2,0.0,17.0
2025-06-07,ita,0,10,0.0,40.2
