plataforma,tipo,segmento,impressoes,cliques,custo,conversoes,cpa,ctr
Google Ads,faixa_etaria,503004,211,33,1.66929,14.5,0.11512344827586206,15.639810426540285
Google Ads,faixa_etaria,503004,140,24,1.314291,7.5,0.1752388,17.142857142857142
Google Ads,faixa_etaria,503004,241,52,2.318922,9.0,0.257658,21.57676348547718
Google Ads,faixa_etaria,503004,333,90,2.090361,7.0,0.298623,27.027027027027028
Google Ads,faixa_etaria,503004,293,67,1.397091,0.0,0.0,22.866894197952217
Google Ads,faixa_etaria,503005,143,45,1.124086,19.0,0.05916242105263157,31.46853146853147
Google Ads,faixa_etaria,503005,83,24,0.482431,6.0,0.08040516666666667,28.915662650602407
Google Ads,faixa_etaria,503005,125,36,0.901547,26.0,0.034674884615384614,28.799999999999997
Google Ads,faixa_etaria,503005,139,37,0.877628,17.0,0.05162517647058823,26.618705035971225
Google Ads,faixa_etaria,503005,133,29,0.822069,15.0,0.0548046,21.804511278195488
Google Ads,faixa_etaria,503005,158,46,1.084986,27.264881,0.039794268678451226,29.11392405063291
Google Ads,faixa_etaria,503005,174,53,0.993174,36.547619,0.02717479352074892,30.45977011494253
Google Ads,faixa_etaria,503005,201,46,0.723557,42.0,0.017227547619047618,22.885572139303484
Google Ads,faixa_etaria,503005,112,32,0.742061,20.0,0.03710305,28.57142857142857
Google Ads,faixa_etaria,503005,174,44,0.909565,21.5,0.0423053488372093,25.287356321839084
Google Ads,faixa_etaria,503005,209,54,1.167732,23.09091,0.050571068875154765,25.837320574162682
Google Ads,faixa_etaria,503005,102,32,0.594095,14.138888,0.042018509517863074,31.372549019607842
Google Ads,faixa_etaria,503005,156,53,1.016869,23.186508,0.043856064914992804,33.97435897435898
Google Ads,faixa_etaria,503005,157,43,0.786199,13.166667,0.05971131494401734,27.388535031847134
Google Ads,faixa_etaria,503005,138,31,0.645132,16.5,0.039098909090909094,22.463768115942027
Google Ads,faixa_etaria,503005,151,41,1.065184,29.36147,0.036278292605921976,27.1523178807947
Google Ads,faixa_etaria,503005,162,25,0.64613,13.0,0.04970230769230769,15.432098765432098
Google Ads,faixa_etaria,503005,215,45,0.997549,41.5,0.02403732530120482,20.930232558139537
Google Ads,faixa_etaria,503005,112,26,0.79,17.0,0.04647058823529412,23.214285714285715
Google Ads,faixa_etaria,503005,107,40,0.69,18.5,0.03729729729729729,37.38317757009346
Google Ads,faixa_etaria,503005,141,34,0.6,8.0,0.075,24.113475177304963
Google Ads,faixa_etaria,503005,104,22,0.525256,12.0,0.04377133333333333,21.153846153846153
Google Ads,faixa_etaria,503005,184,57,1.54,28.666667,0.053720929607896165,30.978260869565215
Google Ads,faixa_etaria,503005,95,24,0.413606,16.0,0.025850375,25.263157894736842
Google Ads,faixa_etaria,503005,26,3,0.03,0.0,0.0,11.538461538461538
Google Ads,faixa_etaria,503005,153,46,0.71,25.5,0.02784313725490196,30.065359477124183
Google Ads,faixa_etaria,503005,135,45,0.537628,25.25,0.02129219801980198,33.33333333333333
Google Ads,faixa_etaria,503005,115,19,0.22,15.0,0.014666666666666666,16.52173913043478
Google Ads,faixa_etaria,503005,110,31,0.471699,23.814815,0.019806956300101427,28.18181818181818
Google Ads,faixa_etaria,503005,105,27,0.473518,11.185185,0.04233439142937734,25.71428571428571
Google Ads,faixa_etaria,503005,122,33,0.790783,13.5,0.05857651851851852,27.049180327868854
Google Ads,faixa_etaria,503005,209,45,1.324299,25.0,0.05297196,21.5311004784689
Google Ads,faixa_etaria,503005,159,47,0.756065,14.0,0.054004642857142855,29.559748427672954
Google Ads,faixa_etaria,503005,144,47,0.791649,15.0,0.0527766,32.63888888888889
Google Ads,faixa_etaria,503005,123,45,0.778188,28.25,0.027546477876106194,36.58536585365854
Google Ads,faixa_etaria,503005,99,31,0.53,12.5,0.0424,31.313131313131315
Google Ads,faixa_etaria,503005,99,24,0.45,15.0,0.030000000000000002,24.242424242424242
Google Ads,faixa_etaria,503005,83,12,0.241571,17.0,0.014210058823529412,14.457831325301203
Google Ads,faixa_etaria,503005,131,24,0.689524,5.0,0.1379048,18.3206106870229
Google Ads,faixa_etaria,503005,169,51,2.293993,22.166667,0.10348840445882099,30.17751479289941
Google Ads,faixa_etaria,503005,118,26,0.976461,13.333333,0.07323457683086443,22.033898305084744
Google Ads,faixa_etaria,503005,110,13,0.525926,13.0,0.040455846153846155,11.818181818181818
Google Ads,faixa_etaria,503005,141,18,0.576991,7.0,0.08242728571428572,12.76595744680851
Google Ads,faixa_etaria,503005,97,31,1.154994,15.5,0.07451574193548388,31.958762886597935
Google Ads,faixa_etaria,503005,86,7,0.239926,3.0,0.07997533333333333,8.13953488372093
Google Ads,faixa_etaria,503005,77,11,0.447546,10.0,0.0447546,14.285714285714285
Google Ads,faixa_etaria,503005,79,26,0.869929,5.0,0.1739858,32.91139240506329
Google Ads,faixa_etaria,503005,80,19,0.699886,11.5,0.060859652173913044,23.75
Google Ads,faixa_etaria,503005,96,18,0.64944,14.0,0.04638857142857143,18.75
Google Ads,faixa_etaria,503005,88,13,0.597682,4.0,0.1494205,14.772727272727273
Google Ads,faixa_etaria,503005,95,17,0.898019,4.0,0.22450475,17.894736842105264
Google Ads,faixa_etaria,503005,99,22,1.237257,4.5,0.274946,22.22222222222222
Google Ads,faixa_etaria,503005,97,15,0.657295,2.0,0.3286475,15.463917525773196
Google Ads,faixa_etaria,503005,126,43,0.917719,5.0,0.18354379999999998,34.12698412698413
Google Ads,faixa_etaria,503005,101,26,0.575609,0.0,0.0,25.742574257425744
Google Ads,faixa_etaria,503006,42,18,0.299776,17.0,0.017633882352941176,42.857142857142854
Google Ads,faixa_etaria,503006,46,15,0.25,7.333334,0.03409090599173582,32.608695652173914
Google Ads,faixa_etaria,503006,26,12,0.228942,2.0,0.114471,46.15384615384615
Google Ads,faixa_etaria,503006,51,22,0.461441,10.666667,0.04326009239812211,43.13725490196079
Google Ads,faixa_etaria,503006,48,9,0.169278,4.833333,0.03502303689814048,18.75
Google Ads,faixa_etaria,503006,42,15,0.24,7.0,0.03428571428571429,35.714285714285715
Google Ads,faixa_etaria,503006,44,11,0.199888,6.666666,0.029983202998320302,25.0
Google Ads,faixa_etaria,503006,82,14,0.19,5.0,0.038,17.073170731707318
Google Ads,faixa_etaria,503006,48,12,0.25,3.5,0.07142857142857142,25.0
Google Ads,faixa_etaria,503006,59,16,0.464209,14.0,0.033157785714285716,27.11864406779661
Google Ads,faixa_etaria,503006,86,30,0.690264,11.41667,0.0604610626391058,34.883720930232556
Google Ads,faixa_etaria,503006,44,14,0.239679,6.6875,0.03583985046728972,31.818181818181817
Google Ads,faixa_etaria,503006,51,22,0.305256,3.763888,0.0811012442453123,43.13725490196079
Google Ads,faixa_etaria,503006,62,22,0.321889,10.666666,0.030177095636068477,35.483870967741936
Google Ads,faixa_etaria,503006,65,24,0.34,8.5,0.04,36.92307692307693
Google Ads,faixa_etaria,503006,45,6,0.14,2.5,0.05600000000000001,13.333333333333334
Google Ads,faixa_etaria,503006,56,4,0.15,2.0,0.075,7.142857142857142
Google Ads,faixa_etaria,503006,76,19,0.409727,4.0,0.10243175,25.0
Google Ads,faixa_etaria,503006,46,11,0.23,4.0,0.0575,23.91304347826087
Google Ads,faixa_etaria,503006,45,13,0.31,6.0,0.051666666666666666,28.888888888888886
Google Ads,faixa_etaria,503006,51,13,0.23,5.0,0.046,25.49019607843137
Google Ads,faixa_etaria,503006,59,11,0.22,3.0,0.07333333333333333,18.64406779661017
Google Ads,faixa_etaria,503006,60,12,0.19,8.0,0.02375,20.0
Google Ads,faixa_etaria,503006,48,20,0.31,5.0,0.062,41.66666666666667
Google Ads,faixa_etaria,503006,15,5,0.06,2.0,0.03,33.33333333333333
Google Ads,faixa_etaria,503006,46,13,0.19,4.0,0.0475,28.26086956521739
Google Ads,faixa_etaria,503006,44,11,0.11,3.0,0.03666666666666667,25.0
Google Ads,faixa_etaria,503006,49,12,0.220261,13.0,0.016943153846153847,24.489795918367346
Google Ads,faixa_etaria,503006,28,9,0.132288,1.0,0.132288,32.142857142857146
Google Ads,faixa_etaria,503006,26,3,0.04,2.0,0.02,11.538461538461538
Google Ads,faixa_etaria,503006,80,15,0.278028,8.0,0.0347535,18.75
Google Ads,faixa_etaria,503006,51,13,0.35,1.0,0.35,25.49019607843137
Google Ads,faixa_etaria,503006,62,22,0.455256,12.0,0.037938,35.483870967741936
Google Ads,faixa_etaria,503006,46,19,0.42,13.0,0.03230769230769231,41.30434782608695
Google Ads,faixa_etaria,503006,34,15,0.303311,6.0,0.05055183333333333,44.11764705882353
Google Ads,faixa_etaria,503006,37,12,0.24,5.0,0.048,32.432432432432435
Google Ads,faixa_etaria,503006,35,7,0.079943,1.0,0.079943,20.0
Google Ads,faixa_etaria,503006,29,8,0.119295,7.35,0.01623061224489796,27.586206896551722
Google Ads,faixa_etaria,503006,65,15,0.491542,9.45,0.05201502645502646,23.076923076923077
Google Ads,faixa_etaria,503006,60,17,0.740354,8.2,0.09028707317073172,28.333333333333332
Google Ads,faixa_etaria,503006,32,8,0.183011,5.0,0.0366022,25.0
Google Ads,faixa_etaria,503006,54,7,0.187452,2.75,0.06816436363636363,12.962962962962962
Google Ads,faixa_etaria,503006,78,12,0.4,4.25,0.09411764705882353,15.384615384615385
Google Ads,faixa_etaria,503006,21,3,0.059986,2.0,0.029993,14.285714285714285
Google Ads,faixa_etaria,503006,38,6,0.13,4.651254,0.02794945191124802,15.789473684210526
Google Ads,faixa_etaria,503006,37,10,0.880469,13.0,0.06772838461538461,27.027027027027028
Google Ads,faixa_etaria,503006,21,4,0.079067,0.0,0.0,19.047619047619047
Google Ads,faixa_etaria,503006,36,8,0.48,1.0,0.48,22.22222222222222
Google Ads,faixa_etaria,503006,37,6,0.23,1.0,0.23,16.216216216216218
Google Ads,faixa_etaria,503006,46,8,0.268874,1.0,0.268874,17.391304347826086
Google Ads,faixa_etaria,503006,53,8,0.49,2.0,0.245,15.09433962264151
Google Ads,faixa_etaria,503006,32,1,0.07,0.0,0.0,3.125
Google Ads,faixa_etaria,503006,39,4,0.16,0.0,0.0,10.256410256410255
Google Ads,faixa_etaria,503006,43,7,0.239695,2.0,0.1198475,16.27906976744186
Google Ads,faixa_etaria,503006,48,8,0.178874,0.0,0.0,16.666666666666664
Google Ads,faixa_etaria,503999,555,156,2.622938,61.333334,0.042765293013420726,28.10810810810811
Google Ads,faixa_etaria,503999,548,165,2.837924,86.0,0.03299911627906977,30.10948905109489
Google Ads,faixa_etaria,503999,671,175,3.054452,78.5,0.03891021656050955,26.08047690014903
Google Ads,faixa_etaria,503999,632,186,3.596349,94.575757,0.03802611910365148,29.430379746835445
Google Ads,faixa_etaria,503999,603,105,2.173357,46.0,0.04724689130434783,17.412935323383085
Google Ads,faixa_etaria,503999,812,215,3.458845,81.59091,0.04239252877557072,26.47783251231527
Google Ads,faixa_etaria,503999,800,183,2.70891,88.670995,0.030550125212872595,22.875
Google Ads,faixa_etaria,503999,775,190,2.642502,99.333334,0.02660236894897739,24.516129032258064
Google Ads,faixa_etaria,503999,700,145,1.715585,70.823865,0.02422326146702104,20.714285714285715
Google Ads,faixa_etaria,503999,880,203,2.77346,85.499999,0.032438129034364084,23.068181818181817
Google Ads,faixa_etaria,503999,1065,203,4.127574,98.333333,0.04197532895584857,19.061032863849764
Google Ads,faixa_etaria,503999,596,185,3.113387,83.287878,0.03738103400833432,31.04026845637584
Google Ads,faixa_etaria,503999,698,240,3.387065,84.5,0.04008360946745562,34.38395415472779
Google Ads,faixa_etaria,503999,707,201,2.858349,83.3125,0.03430876519129782,28.42998585572843
Google Ads,faixa_etaria,503999,588,102,1.756071,45.45,0.038637425742574255,17.346938775510203
Google Ads,faixa_etaria,503999,745,140,2.34097,65.95,0.03549613343442001,18.79194630872483
Google Ads,faixa_etaria,503999,1000,166,4.605328,73.5,0.06265752380952382,16.6
Google Ads,faixa_etaria,503999,766,156,3.046862,95.85,0.031787814293166405,20.365535248041773
Google Ads,faixa_etaria,503999,548,98,2.600957,45.25,0.05747971270718232,17.88321167883212
Google Ads,faixa_etaria,503999,628,207,3.055662,79.976191,0.03820714592421637,32.961783439490446
Google Ads,faixa_etaria,503999,839,205,3.630199,80.523809,0.04508230602951234,24.433849821215734
Google Ads,faixa_etaria,503999,862,177,3.617205,69.958334,0.05170513351561517,20.533642691415313
Google Ads,faixa_etaria,503999,812,177,3.299476,91.625001,0.03601065172157542,21.79802955665025
Google Ads,faixa_etaria,503999,876,210,3.408409,98.840909,0.0344837884888331,23.972602739726025
Google Ads,faixa_etaria,503999,192,47,0.566697,28.045455,0.020206375685472032,24.479166666666664
Google Ads,faixa_etaria,503999,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503999,917,286,3.333184,126.5625,0.02633626864197531,31.1886586695747
Google Ads,faixa_etaria,503999,831,195,2.344585,95.22436,0.024621693440628006,23.465703971119133
Google Ads,faixa_etaria,503999,675,100,1.181204,65.666667,0.017987878081279805,14.814814814814813
Google Ads,faixa_etaria,503999,686,128,1.581647,82.416668,0.019190863188014346,18.658892128279884
Google Ads,faixa_etaria,503999,651,133,1.806108,52.166666,0.03462187903670133,20.43010752688172
Google Ads,faixa_etaria,503999,692,121,2.256421,41.314815,0.054615299620729266,17.485549132947977
Google Ads,faixa_etaria,503999,876,167,4.918276,88.416666,0.055626119175314744,19.06392694063927
Google Ads,faixa_etaria,503999,653,165,3.073642,85.5,0.03594902923976608,25.267993874425727
Google Ads,faixa_etaria,503999,635,152,2.605582,94.0,0.027718957446808513,23.937007874015748
Google Ads,faixa_etaria,503999,486,137,2.070693,65.0,0.031856815384615385,28.189300411522634
Google Ads,faixa_etaria,503999,456,143,2.231956,54.000001,0.041332517753101525,31.359649122807014
Google Ads,faixa_etaria,503999,436,73,1.126202,38.0,0.0296368947368421,16.743119266055047
Google Ads,faixa_etaria,503999,363,57,0.973459,24.16667,0.04028105651295772,15.702479338842975
Google Ads,faixa_etaria,503999,609,97,2.783185,62.5,0.04453096,15.92775041050903
Google Ads,faixa_etaria,503999,654,126,5.123838,61.333333,0.08354083741054803,19.26605504587156
Google Ads,faixa_etaria,503999,572,105,3.798534,57.666666,0.06587053255341656,18.356643356643357
Google Ads,faixa_etaria,503999,449,67,1.889034,41.333332,0.04570243695814313,14.92204899777283
Google Ads,faixa_etaria,503999,611,93,2.783647,45.499998,0.0611790576342443,15.220949263502456
Google Ads,faixa_etaria,503999,459,65,2.057394,31.0,0.06636754838709677,14.161220043572984
Google Ads,faixa_etaria,503999,491,79,3.044774,42.833334,0.07108421679246354,16.08961303462322
Google Ads,faixa_etaria,503999,456,81,3.236352,29.166667,0.11096063873187842,17.763157894736842
Google Ads,faixa_etaria,503999,450,110,3.003526,46.666666,0.06436127234801818,24.444444444444443
Google Ads,faixa_etaria,503999,584,121,4.205039,56.0,0.07508998214285714,20.71917808219178
Google Ads,faixa_etaria,503999,533,71,2.297986,21.333333,0.10771809543309524,13.320825515947469
Google Ads,faixa_etaria,503999,516,71,2.006558,12.0,0.16721316666666666,13.75968992248062
Google Ads,faixa_etaria,503999,608,86,4.002201,24.8125,0.16129777329974812,14.144736842105262
Google Ads,faixa_etaria,503999,404,74,4.309611,16.5,0.26118854545454545,18.316831683168317
Google Ads,faixa_etaria,503999,665,104,3.896894,10.0,0.3896894,15.639097744360903
Google Ads,faixa_etaria,503999,698,168,3.302564,6.0,0.5504273333333333,24.068767908309454
Google Ads,faixa_etaria,503999,684,133,2.786266,0.0,0.0,19.444444444444446
Google Ads,faixa_etaria,503001,190,1,1.048748,1.0,1.048748,0.5263157894736842
Google Ads,faixa_etaria,503001,103,4,2.710236,2.0,1.355118,3.8834951456310676
Google Ads,faixa_etaria,503001,63,1,1.962277,0.0,0.0,1.5873015873015872
Google Ads,faixa_etaria,503001,67,1,5.82764,0.0,0.0,1.4925373134328357
Google Ads,faixa_etaria,503001,88,0,0.136852,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,109,7,0.309871,0.0,0.0,6.422018348623854
Google Ads,faixa_etaria,503001,152,4,2.707396,0.0,0.0,2.631578947368421
Google Ads,faixa_etaria,503001,40,1,0.105173,0.0,0.0,2.5
Google Ads,faixa_etaria,503001,52,1,2.106016,0.0,0.0,1.9230769230769231
Google Ads,faixa_etaria,503001,24,0,0.053912,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,42,1,1.726359,0.0,0.0,2.380952380952381
Google Ads,faixa_etaria,503001,49,2,1.249056,0.0,0.0,4.081632653061225
Google Ads,faixa_etaria,503001,31,1,0.108761,0.0,0.0,3.225806451612903
Google Ads,faixa_etaria,503001,54,1,0.160124,0.0,0.0,1.8518518518518516
Google Ads,faixa_etaria,503001,111,2,0.323575,0.0,0.0,1.8018018018018018
Google Ads,faixa_etaria,503001,34,0,0.079239,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,61,1,0.101381,0.0,0.0,1.639344262295082
Google Ads,faixa_etaria,503001,11,0,0.001012,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,14,0,0.00935,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,39,1,0.097673,0.0,0.0,2.564102564102564
Google Ads,faixa_etaria,503001,86,0,0.221961,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,53,1,0.127878,0.0,0.0,1.8867924528301887
Google Ads,faixa_etaria,503001,39,0,0.103486,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,23,0,0.028963,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,1,0,0.0,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,56,1,0.209312,0.0,0.0,1.7857142857142856
Google Ads,faixa_etaria,503001,34,2,0.033987,0.0,0.0,5.88235294117647
Google Ads,faixa_etaria,503001,13,0,0.00088,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,6,0,0.027587,0.0,0.0,0.0
Google Ads,faixa_etaria,503001,7,0,0.007321,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,409,11,12.979796,6.0,2.1632993333333332,2.689486552567237
Google Ads,faixa_etaria,503002,285,9,22.29642,27.0,0.8257933333333334,3.1578947368421053
Google Ads,faixa_etaria,503002,161,4,14.900398,4.0,3.7250995,2.484472049689441
Google Ads,faixa_etaria,503002,186,4,42.697099,0.0,0.0,2.1505376344086025
Google Ads,faixa_etaria,503002,241,8,11.920076,2.0,5.960038,3.319502074688797
Google Ads,faixa_etaria,503002,253,7,2.236411,0.0,0.0,2.766798418972332
Google Ads,faixa_etaria,503002,299,12,5.925095,0.0,0.0,4.013377926421405
Google Ads,faixa_etaria,503002,95,2,2.42719,0.0,0.0,2.1052631578947367
Google Ads,faixa_etaria,503002,193,4,6.144626,0.0,0.0,2.072538860103627
Google Ads,faixa_etaria,503002,140,2,2.452356,1.0,2.452356,1.4285714285714286
Google Ads,faixa_etaria,503002,111,3,3.256253,3.0,1.0854176666666666,2.7027027027027026
Google Ads,faixa_etaria,503002,118,5,3.342798,0.0,0.0,4.23728813559322
Google Ads,faixa_etaria,503002,90,2,7.158769,3.0,2.3862563333333333,2.2222222222222223
Google Ads,faixa_etaria,503002,103,2,4.354084,0.0,0.0,1.9417475728155338
Google Ads,faixa_etaria,503002,222,7,1.812854,0.0,0.0,3.153153153153153
Google Ads,faixa_etaria,503002,106,1,0.305798,0.0,0.0,0.9433962264150944
Google Ads,faixa_etaria,503002,184,10,7.542234,29.0,0.2600770344827586,5.434782608695652
Google Ads,faixa_etaria,503002,56,3,3.858802,4.0,0.9647005,5.357142857142857
Google Ads,faixa_etaria,503002,65,3,0.069537,0.0,0.0,4.615384615384616
Google Ads,faixa_etaria,503002,146,6,2.941202,0.0,0.0,4.10958904109589
Google Ads,faixa_etaria,503002,217,9,8.220155,34.0,0.24176926470588236,4.147465437788019
Google Ads,faixa_etaria,503002,103,3,1.254797,0.0,0.0,2.912621359223301
Google Ads,faixa_etaria,503002,112,3,2.794901,6.0,0.4658168333333333,2.6785714285714284
Google Ads,faixa_etaria,503002,56,3,0.089335,3.0,0.029778333333333334,5.357142857142857
Google Ads,faixa_etaria,503002,1,0,0.007717,0.0,0.0,0.0
Google Ads,faixa_etaria,503002,3,1,0.029803,0.0,0.0,33.33333333333333
Google Ads,faixa_etaria,503002,192,6,13.105446,6.0,2.184241,3.125
Google Ads,faixa_etaria,503002,77,4,2.760805,5.0,0.552161,5.194805194805195
Google Ads,faixa_etaria,503002,71,3,4.811731,4.0,1.20293275,4.225352112676056
Google Ads,faixa_etaria,503002,45,3,1.265293,0.0,0.0,6.666666666666667
Google Ads,faixa_etaria,503002,25,2,2.814366,0.0,0.0,8.0
Google Ads,faixa_etaria,503003,494,10,17.07708,9.0,1.8974533333333332,2.0242914979757085
Google Ads,faixa_etaria,503003,369,5,12.879619,5.0,2.5759238,1.3550135501355014
Google Ads,faixa_etaria,503003,207,4,4.594078,1.0,4.594078,1.932367149758454
Google Ads,faixa_etaria,503003,208,5,4.327972,12.0,0.3606643333333333,2.403846153846154
Google Ads,faixa_etaria,503003,283,3,6.21762,2.0,3.10881,1.0600706713780919
Google Ads,faixa_etaria,503003,149,8,12.700862,3.0,4.233620666666667,5.369127516778524
Google Ads,faixa_etaria,503003,241,7,3.518527,1.0,3.518527,2.904564315352697
Google Ads,faixa_etaria,503003,142,5,8.514822,10.0,0.8514822000000001,3.5211267605633805
Google Ads,faixa_etaria,503003,259,7,17.721896,2.0,8.860948,2.7027027027027026
Google Ads,faixa_etaria,503003,162,2,2.70493,3.0,0.9016433333333334,1.2345679012345678
Google Ads,faixa_etaria,503003,160,3,12.505373,6.0,2.0842288333333334,1.875
Google Ads,faixa_etaria,503003,181,7,14.014921,1.0,14.014921,3.867403314917127
Google Ads,faixa_etaria,503003,118,4,11.178949,2.0,5.5894745,3.389830508474576
Google Ads,faixa_etaria,503003,179,4,5.254313,7.0,0.7506161428571428,2.2346368715083798
Google Ads,faixa_etaria,503003,226,4,10.660203,3.0,3.5534009999999996,1.7699115044247788
Google Ads,faixa_etaria,503003,190,3,0.422636,0.0,0.0,1.5789473684210527
Google Ads,faixa_etaria,503003,216,6,10.223274,13.0,0.7864056923076923,2.7777777777777777
Google Ads,faixa_etaria,503003,138,1,0.973474,1.0,0.973474,0.7246376811594203
Google Ads,faixa_etaria,503003,131,9,8.221901,12.0,0.6851584166666668,6.870229007633588
Google Ads,faixa_etaria,503003,132,2,1.600488,1.0,1.600488,1.5151515151515151
Google Ads,faixa_etaria,503003,308,7,7.231249,4.0,1.80781225,2.272727272727273
Google Ads,faixa_etaria,503003,136,6,5.979207,9.0,0.6643563333333333,4.411764705882353
Google Ads,faixa_etaria,503003,133,5,6.385267,19.0,0.3360666842105263,3.7593984962406015
Google Ads,faixa_etaria,503003,67,4,5.245678,15.0,0.34971186666666665,5.970149253731343
Google Ads,faixa_etaria,503003,4,0,0.008747,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,2,0,0.002464,0.0,0.0,0.0
Google Ads,faixa_etaria,503003,220,3,1.397993,4.0,0.34949825,1.3636363636363635
Google Ads,faixa_etaria,503003,178,4,1.3303,1.0,1.3303,2.247191011235955
Google Ads,faixa_etaria,503003,126,9,7.224759,11.0,0.6567962727272727,7.142857142857142
Google Ads,faixa_etaria,503003,104,3,3.014723,4.0,0.75368075,2.8846153846153846
Google Ads,faixa_etaria,503003,48,6,12.728978,27.0,0.4714436296296296,12.5
Google Ads,faixa_etaria,503004,354,8,8.263328,6.0,1.3772213333333332,2.2598870056497176
Google Ads,faixa_etaria,503004,303,11,34.185489,1.0,34.185489,3.6303630363036308
Google Ads,faixa_etaria,503004,131,3,5.526023,0.0,0.0,2.2900763358778624
Google Ads,faixa_etaria,503004,191,7,10.391866,0.0,0.0,3.664921465968586
Google Ads,faixa_etaria,503004,218,4,8.098502,3.0,2.6995006666666668,1.834862385321101
Google Ads,faixa_etaria,503004,117,4,2.058846,1.0,2.058846,3.418803418803419
Google Ads,faixa_etaria,503004,214,10,6.924719,5.0,1.3849437999999998,4.672897196261682
Google Ads,faixa_etaria,503004,136,4,8.05814,9.0,0.8953488888888889,2.941176470588235
Google Ads,faixa_etaria,503004,222,7,11.584124,11.0,1.0531021818181818,3.153153153153153
Google Ads,faixa_etaria,503004,149,6,13.1978,19.0,0.694621052631579,4.026845637583892
Google Ads,faixa_etaria,503004,173,4,8.228993,2.0,4.1144965,2.312138728323699
Google Ads,faixa_etaria,503004,168,4,6.63977,0.0,0.0,2.380952380952381
Google Ads,faixa_etaria,503004,122,2,6.157999,3.0,2.0526663333333333,1.639344262295082
Google Ads,faixa_etaria,503004,153,1,3.302844,0.0,0.0,0.6535947712418301
Google Ads,faixa_etaria,503004,239,9,2.176721,2.0,1.0883605,3.765690376569038
Google Ads,faixa_etaria,503004,220,9,5.293148,6.0,0.8821913333333334,4.090909090909091
Google Ads,faixa_etaria,503004,205,6,11.508971,7.0,1.6441387142857145,2.9268292682926833
Google Ads,faixa_etaria,503004,134,8,15.022014,14.0,1.073001,5.970149253731343
Google Ads,faixa_etaria,503004,118,4,8.40798,4.0,2.101995,3.389830508474576
Google Ads,faixa_etaria,503004,82,2,1.358576,0.0,0.0,2.4390243902439024
Google Ads,faixa_etaria,503004,247,6,9.404286,7.0,1.3434694285714286,2.42914979757085
Google Ads,faixa_etaria,503004,124,5,8.524075,13.0,0.6556980769230769,4.032258064516129
Google Ads,faixa_etaria,503004,119,1,0.201721,0.0,0.0,0.8403361344537815
Google Ads,faixa_etaria,503004,50,1,0.076491,0.0,0.0,2.0
Google Ads,faixa_etaria,503004,8,1,1.006887,0.0,0.0,12.5
Google Ads,faixa_etaria,503004,2,0,0.008347,0.0,0.0,0.0
Google Ads,faixa_etaria,503004,207,2,3.310804,1.0,3.310804,0.966183574879227
Google Ads,faixa_etaria,503004,165,7,8.633515,8.0,1.079189375,4.242424242424243
Google Ads,faixa_etaria,503004,151,3,1.828277,1.0,1.828277,1.9867549668874174
Google Ads,faixa_etaria,503004,92,5,4.847506,7.0,0.6925008571428571,5.434782608695652
Google Ads,faixa_etaria,503004,79,3,0.840458,8.0,0.10505725,3.79746835443038
Google Ads,faixa_etaria,503005,210,2,3.481099,0.0,0.0,0.9523809523809524
Google Ads,faixa_etaria,503005,179,3,7.504705,1.0,7.504705,1.675977653631285
Google Ads,faixa_etaria,503005,78,2,8.899384,5.0,1.7798767999999998,2.564102564102564
Google Ads,faixa_etaria,503005,144,6,14.563622,0.0,0.0,4.166666666666666
Google Ads,faixa_etaria,503005,183,3,5.849876,3.0,1.9499586666666666,1.639344262295082
Google Ads,faixa_etaria,503005,83,3,0.289,0.0,0.0,3.614457831325301
Google Ads,faixa_etaria,503005,142,6,4.325453,0.0,0.0,4.225352112676056
Google Ads,faixa_etaria,503005,70,1,4.360978,2.0,2.180489,1.4285714285714286
Google Ads,faixa_etaria,503005,152,2,2.376353,3.0,0.7921176666666666,1.3157894736842104
Google Ads,faixa_etaria,503005,94,1,3.232149,2.0,1.6160745,1.0638297872340425
Google Ads,faixa_etaria,503005,106,1,2.170748,0.0,0.0,0.9433962264150944
Google Ads,faixa_etaria,503005,150,2,5.86321,7.0,0.8376014285714285,1.3333333333333335
Google Ads,faixa_etaria,503005,84,3,4.469089,18.0,0.24828272222222225,3.571428571428571
Google Ads,faixa_etaria,503005,96,3,4.169737,1.0,4.169737,3.125
Google Ads,faixa_etaria,503005,170,5,5.963074,13.0,0.458698,2.941176470588235
Google Ads,faixa_etaria,503005,128,7,13.726327,11.0,1.2478479090909091,5.46875
Google Ads,faixa_etaria,503005,123,3,1.437198,7.0,0.205314,2.4390243902439024
Google Ads,faixa_etaria,503005,77,0,0.020028,0.0,0.0,0.0
Google Ads,faixa_etaria,503005,69,3,4.792379,3.0,1.5974596666666667,4.3478260869565215
